sample_id,language,dataset_name,task_type,stats_source,upos_count,dep_count,audio_path_present,audio_path_exists,pd_nonmissing,rd_nonmissing,sr_nonmissing,ft_nonmissing,fc_nonmissing,cmd_nonmissing,rep_nonmissing,ms_nonmissing,na_nonmissing,pr_nonmissing,sx_nonmissing,par_nonmissing
eaf1c44d079977629e57b996c8a2be33a76c30d6,en,Pitt,PD_CTP,chat_tiers,76,95,0,0,18,0,0,0,0,0,0,0,0,47,31,0
5acba2d448029e9603cb6209d3e3372fc00cf7a6,en,Pitt,PD_CTP,chat_tiers,115,144,0,0,18,0,0,0,0,0,0,0,0,46,31,0
9c284ba2523cb89210d5800cb18d73aab19bc4c7,en,Pitt,PD_CTP,chat_tiers,96,122,0,0,18,0,0,0,0,0,0,0,0,47,31,0
eb8ea62490774db86481e1db3131162926006928,en,Pitt,PD_CTP,chat_tiers,106,125,0,0,18,0,0,0,0,0,0,0,0,46,31,0
538aab5743c3558841d90159f981dfa24e113fc2,en,Pitt,PD_CTP,chat_tiers,105,140,0,0,18,0,0,0,0,0,0,0,0,46,31,0
7679f4b65b95e01bc896e2088cb19a4b6aa868bf,en,Pitt,PD_CTP,chat_tiers,71,81,0,0,18,0,0,0,0,0,0,0,0,46,31,0
a966b7cb40606cb8763898c66a494bda18217da2,en,Pitt,PD_CTP,chat_tiers,65,82,0,0,18,0,0,0,0,0,0,0,0,46,31,0
ab9b4ce125d8db815ceb964f5699025f95417cf5,en,Pitt,PD_CTP,chat_tiers,76,97,0,0,18,0,0,0,0,0,0,0,0,47,31,0
4373cae764bd8f9bba2fbe0ca577a99edf3cf5e5,en,Pitt,PD_CTP,chat_tiers,42,52,0,0,18,0,0,0,0,0,0,0,0,46,31,0
5d35b28d0327a2bf9f7c9629f562021359a9cbf6,en,Pitt,PD_CTP,chat_tiers,45,58,0,0,18,0,0,0,0,0,0,0,0,47,31,0
a96281e7cf839f0995df1bba9a316aa607a00fe8,en,Pitt,PD_CTP,chat_tiers,55,67,0,0,18,0,0,0,0,0,0,0,0,47,31,0
be853bbc998755985b5defe19edfc0716a0286b9,en,Pitt,PD_CTP,chat_tiers,79,97,0,0,18,0,0,0,0,0,0,0,0,47,31,0
dff6375dc859f39dfa896584855bbb5437bc3014,en,Pitt,PD_CTP,chat_tiers,58,68,0,0,18,0,0,0,0,0,0,0,0,46,31,0
564116e7771c4ca76ad63d64e3e3e5beaee36771,en,Pitt,PD_CTP,chat_tiers,47,62,0,0,18,0,0,0,0,0,0,0,0,45,31,0
c70c22ef7468caadd4e8ed663e703de5e0c2ac75,en,Pitt,PD_CTP,chat_tiers,101,116,0,0,18,0,0,0,0,0,0,0,0,47,31,0
d87237164fd22850d0cd6fd9134898be576e33ff,en,Pitt,PD_CTP,chat_tiers,102,119,0,0,18,0,0,0,0,0,0,0,0,47,31,0
db5e7f0cce76b8dc2bcbb8dd68de53fb27eabab7,en,Pitt,PD_CTP,chat_tiers,66,78,0,0,18,0,0,0,0,0,0,0,0,46,31,0
e97f10a667900953df28497b7fecb0ddac7625f9,en,Pitt,PD_CTP,chat_tiers,64,80,0,0,18,0,0,0,0,0,0,0,0,45,31,0
161663029ad9e1e9b9e5e07dea359ff1090471cc,en,Pitt,PD_CTP,chat_tiers,85,110,0,0,18,0,0,0,0,0,0,0,0,46,31,0
7c4aeab3bf151abe817a349c7cc99da76fc6bcd9,en,Pitt,PD_CTP,chat_tiers,110,132,0,0,18,0,0,0,0,0,0,0,0,47,31,0
7e94ec8266b214683ea518c66a75713c155daa79,en,Pitt,PD_CTP,chat_tiers,92,109,0,0,18,0,0,0,0,0,0,0,0,47,31,0
b57807568cddd2ae3f0f76b1f4340edbbd42a931,en,Pitt,PD_CTP,chat_tiers,85,101,0,0,18,0,0,0,0,0,0,0,0,47,31,0
cb6bdd4b0f58d8d333346e80ff4c0302994e6dda,en,Pitt,PD_CTP,chat_tiers,74,84,0,0,18,0,0,0,0,0,0,0,0,46,31,0
76d1fdb81580f1fb2c1abd34a5b82809b93d6272,en,Pitt,PD_CTP,chat_tiers,187,218,0,0,18,0,0,0,0,0,0,0,0,47,31,0
9aa04aece658d8c3761209f203b04211787a7ac6,en,Pitt,PD_CTP,chat_tiers,273,313,0,0,18,0,0,0,0,0,0,0,0,47,31,0
ac50868bd05d9734b6a88d5f355fd96a741e60c0,en,Pitt,PD_CTP,chat_tiers,169,195,0,0,18,0,0,0,0,0,0,0,0,47,31,0
c53d1031d8bc0e8b5791df9ac4b925519ff7b8fe,en,Pitt,PD_CTP,chat_tiers,141,172,0,0,18,0,0,0,0,0,0,0,0,46,31,0
ecdfcf3d26d632e2c9a3f1317e966f20ab08bc47,en,Pitt,PD_CTP,chat_tiers,204,235,0,0,18,0,0,0,0,0,0,0,0,47,31,0
11df76066f61fb777f901b09aa68c67f10224c53,en,Pitt,PD_CTP,chat_tiers,67,85,0,0,18,0,0,0,0,0,0,0,0,46,31,0
d5b55c850e54a3ce27ff7f659a10a327e7108157,en,Pitt,PD_CTP,chat_tiers,73,94,0,0,18,0,0,0,0,0,0,0,0,47,31,0
068fb49b2755669cfa991d64dfbd3cb80b5b2433,en,Pitt,PD_CTP,chat_tiers,94,110,0,0,18,0,0,0,0,0,0,0,0,47,31,0
1b497732376d1d3a809e6b24f4e4c65cb6395cb0,en,Pitt,PD_CTP,chat_tiers,129,162,0,0,18,0,0,0,0,0,0,0,0,46,31,0
488ff47a0748ddcc8ef67be0b608f3516ce3e895,en,Pitt,PD_CTP,chat_tiers,40,55,0,0,18,0,0,0,0,0,0,0,0,45,31,0
240f758abe7d2b16df9584a9e82f0ca02b4119f7,en,Pitt,PD_CTP,chat_tiers,38,54,0,0,18,0,0,0,0,0,0,0,0,45,31,0
66b631883e3c0f9ac58879e34e5ca8dcfa3459e2,en,Pitt,PD_CTP,chat_tiers,226,260,0,0,18,0,0,0,0,0,0,0,0,47,31,0
8b9dde2a10dc8c5f9e575c276789c49d5b71a3c9,en,Pitt,PD_CTP,chat_tiers,475,547,0,0,18,0,0,0,0,0,0,0,0,47,31,0
b9487082fa9d3d6895405464f2a648ffeb270813,en,Pitt,PD_CTP,chat_tiers,368,417,0,0,18,0,0,0,0,0,0,0,0,47,31,0
e50e208e94b8073af5a4afb6ff367baa61e1c866,en,Pitt,PD_CTP,chat_tiers,55,61,0,0,18,0,0,0,0,0,0,0,0,47,31,0
48ff4764bd902494d40fbfb98c74fdcc34c0d27d,en,Pitt,PD_CTP,chat_tiers,38,46,0,0,18,0,0,0,0,0,0,0,0,45,31,0
642bcfe35ee7e21e0d4c622111a867af1d4eb9e4,en,Pitt,PD_CTP,chat_tiers,54,64,0,0,18,0,0,0,0,0,0,0,0,45,31,0
f5421dda1c6d804103d241223344895fcaf2c028,en,Pitt,PD_CTP,chat_tiers,45,63,0,0,18,0,0,0,0,0,0,0,0,46,31,0
aa28e09a4e9a8008d1c878a2031ec107953abfa4,en,Pitt,PD_CTP,chat_tiers,70,87,0,0,18,0,0,0,0,0,0,0,0,47,31,0
fb7d8745726d61e3b08153f3491cefe2c6b2501d,en,Pitt,PD_CTP,chat_tiers,91,113,0,0,18,0,0,0,0,0,0,0,0,47,31,0
156f1111db88db3bc7f3053eaf3cb13e88b10273,en,Pitt,PD_CTP,chat_tiers,64,76,0,0,18,0,0,0,0,0,0,0,0,46,31,0
282c8da5651c0cd595c4c6bf7d43b775b2ceae0e,en,Pitt,PD_CTP,chat_tiers,41,47,0,0,18,0,0,0,0,0,0,0,0,46,31,0
75bc04d3b31372e70a442c5db7ff964b3ea5cecf,en,Pitt,PD_CTP,chat_tiers,44,53,0,0,18,0,0,0,0,0,0,0,0,45,31,0
b50a96cca7335cfcd0148c99da9eea7b03748580,en,Pitt,PD_CTP,chat_tiers,92,111,0,0,18,0,0,0,0,0,0,0,0,46,31,0
0c87f99e9c893846b588a4a20fa6642a4aa8d488,en,Pitt,PD_CTP,chat_tiers,107,126,0,0,18,0,0,0,0,0,0,0,0,47,31,0
65cbf89bc1ea3228a83b230de0fd03860a635844,en,Pitt,PD_CTP,chat_tiers,75,99,0,0,18,0,0,0,0,0,0,0,0,46,31,0
a5816eb9f075e4453224c10b01e2b90e565d1877,en,Pitt,PD_CTP,chat_tiers,152,179,0,0,18,0,0,0,0,0,0,0,0,47,31,0
fd6f2f250902e1bae9f5df8fda7a7cd6d633363e,en,Pitt,PD_CTP,chat_tiers,74,87,0,0,18,0,0,0,0,0,0,0,0,46,31,0
9f1ef391cf6468a8cea7642352e8f65ddb329dbf,en,Pitt,PD_CTP,chat_tiers,103,120,0,0,18,0,0,0,0,0,0,0,0,46,31,0
d0d609cacdb41a0bbf66ce7686d93ec77eed0c66,en,Pitt,PD_CTP,chat_tiers,129,154,0,0,18,0,0,0,0,0,0,0,0,46,31,0
122a403716d73c9a0d4779114c8abb06d8d701ee,en,Pitt,PD_CTP,chat_tiers,97,112,0,0,18,0,0,0,0,0,0,0,0,47,31,0
655165653e343319d1fdcad1b30eac259c0bcbf8,en,Pitt,PD_CTP,chat_tiers,42,47,0,0,18,0,0,0,0,0,0,0,0,46,31,0
759beed8ed43366c197b174818c73c7bacb2754f,en,Pitt,PD_CTP,chat_tiers,35,44,0,0,18,0,0,0,0,0,0,0,0,46,31,0
202a12723f17a4ea886e3e6c07aa4a5c738d719f,en,Pitt,PD_CTP,chat_tiers,45,58,0,0,18,0,0,0,0,0,0,0,0,46,31,0
e35b6f33988b7819a03840574f95feb98d24f89f,en,Pitt,PD_CTP,chat_tiers,149,181,0,0,18,0,0,0,0,0,0,0,0,47,31,0
0bd7b762f8885ea4f70945762d1ebd2aaaea79a8,en,Pitt,PD_CTP,chat_tiers,73,88,0,0,18,0,0,0,0,0,0,0,0,46,31,0
5560e0bc8054283e12728ffdb1d1b1a85830557d,en,Pitt,PD_CTP,chat_tiers,95,115,0,0,18,0,0,0,0,0,0,0,0,47,31,0
56015577ac7a7bd91cae15fb66e4bc338b42c4ef,en,Pitt,PD_CTP,chat_tiers,62,73,0,0,18,0,0,0,0,0,0,0,0,47,31,0
610236002e997c34030497db5cfbe0b702a8f9fb,en,Pitt,PD_CTP,chat_tiers,88,118,0,0,18,0,0,0,0,0,0,0,0,47,31,0
c9ca5af140dca79f223b82e814d5abcb7ce70259,en,Pitt,PD_CTP,chat_tiers,103,123,0,0,18,0,0,0,0,0,0,0,0,47,31,0
f361901ef5bd253a48fe00165c95934d2473abf9,en,Pitt,PD_CTP,chat_tiers,44,55,0,0,18,0,0,0,0,0,0,0,0,45,31,0
fdfade2c0845d26710654990baf7f8df74f733f0,en,Pitt,PD_CTP,chat_tiers,59,70,0,0,18,0,0,0,0,0,0,0,0,46,31,0
16c382b7b5aeaed684f0f60fdb152111d2ce1a49,en,Pitt,PD_CTP,chat_tiers,71,85,0,0,18,0,0,0,0,0,0,0,0,47,31,0
bbe0bd321e32f5b5bf573fccb3dcb0e221b29278,en,Pitt,PD_CTP,chat_tiers,138,165,0,0,18,0,0,0,0,0,0,0,0,47,31,0
f54e2dd5423a61b676c697ee5cb7b19bfbcb252d,en,Pitt,PD_CTP,chat_tiers,133,155,0,0,18,0,0,0,0,0,0,0,0,47,31,0
893aac13066269800937c8422d2df5bc360054be,en,Pitt,PD_CTP,chat_tiers,160,186,0,0,18,0,0,0,0,0,0,0,0,47,31,0
d73d952fffd9fab104d444c82daa2d2a29eab6a5,en,Pitt,PD_CTP,chat_tiers,42,59,0,0,18,0,0,0,0,0,0,0,0,45,31,0
3ebd337467c2813027d20d21f3797b31011c0a31,en,Pitt,PD_CTP,chat_tiers,98,124,0,0,18,0,0,0,0,0,0,0,0,46,31,0
211e81d75548102022e27c727e613c166f576213,en,Pitt,PD_CTP,chat_tiers,50,62,0,0,18,0,0,0,0,0,0,0,0,46,31,0
43a8609e3a854e699556a61f154348da134ccf99,en,Pitt,PD_CTP,chat_tiers,133,160,0,0,18,0,0,0,0,0,0,0,0,47,31,0
b94a26e82981c572075930cf9b761e4bedd5caf4,en,Pitt,PD_CTP,chat_tiers,92,112,0,0,18,0,0,0,0,0,0,0,0,46,31,0
dc6a8c194dc8349332aa8610e390d8424cff5adc,en,Pitt,PD_CTP,chat_tiers,98,115,0,0,18,0,0,0,0,0,0,0,0,47,31,0
8642eb19d64964fd69f8846596135a75d7f31c5c,en,Pitt,PD_CTP,chat_tiers,95,119,0,0,18,0,0,0,0,0,0,0,0,47,31,0
ecbaa79575f12eb192a76f73d5a7ad12aeb3aae6,en,Pitt,PD_CTP,chat_tiers,34,42,0,0,18,0,0,0,0,0,0,0,0,46,31,0
0d2842daef5e62f866ca76e4b3172307a9d495dd,en,Pitt,PD_CTP,chat_tiers,73,87,0,0,18,0,0,0,0,0,0,0,0,47,31,0
bb17064b10a3518f9c19d48c9d3e5e3fb8257c20,en,Pitt,PD_CTP,chat_tiers,112,138,0,0,18,0,0,0,0,0,0,0,0,46,31,0
c1edde473b4b421a9ef8ebbd5b535259309dc878,en,Pitt,PD_CTP,chat_tiers,65,78,0,0,18,0,0,0,0,0,0,0,0,46,31,0
5011e90541d6204474ce931d6943ad431f9640ee,en,Pitt,PD_CTP,chat_tiers,104,121,0,0,18,0,0,0,0,0,0,0,0,47,31,0
ad9ada22c56c1f558ae844aea3fb3f836c3616ec,en,Pitt,PD_CTP,chat_tiers,108,133,0,0,18,0,0,0,0,0,0,0,0,47,31,0
fa499aa45df0835f43b88227cfa4c98a61050285,en,Pitt,PD_CTP,chat_tiers,355,420,0,0,18,0,0,0,0,0,0,0,0,47,31,0
088641f8cc8b5555bd509e5fc77e1d132c3beedc,en,Pitt,PD_CTP,chat_tiers,96,119,0,0,18,0,0,0,0,0,0,0,0,47,31,0
0fc5de51fb2690a47130b05c44fd3125cf2e57d4,en,Pitt,PD_CTP,chat_tiers,78,101,0,0,18,0,0,0,0,0,0,0,0,47,31,0
f02062208c95fc7fc0d6d302749a4f2d5560c11b,en,Pitt,PD_CTP,chat_tiers,162,190,0,0,18,0,0,0,0,0,0,0,0,46,31,0
fa2fcd9294f78424359cfdccf41b20b7c888d0ac,en,Pitt,PD_CTP,chat_tiers,73,87,0,0,18,0,0,0,0,0,0,0,0,46,31,0
a5b9868a913897d077f19c40ec3f1e0b09d75c64,en,Pitt,PD_CTP,chat_tiers,40,53,0,0,18,0,0,0,0,0,0,0,0,45,31,0
ac353284484db7ea1c9867026e7fbb8ace2640be,en,Pitt,PD_CTP,chat_tiers,48,67,0,0,18,0,0,0,0,0,0,0,0,46,31,0
b5537ab5079ea8a0861d65b8b481ded5e32c21ee,en,Pitt,PD_CTP,chat_tiers,34,50,0,0,18,0,0,0,0,0,0,0,0,45,31,0
0a29eb383f55f9c0b17cb5509423727d61b92752,en,Pitt,PD_CTP,chat_tiers,38,47,0,0,18,0,0,0,0,0,0,0,0,46,31,0
8b60cb320987a0cb042099327dee69b84b216be8,en,Pitt,PD_CTP,chat_tiers,154,184,0,0,18,0,0,0,0,0,0,0,0,47,31,0
f88f0ca8beae4b24180a9fa5de363daf0880eb46,en,Pitt,PD_CTP,chat_tiers,92,110,0,0,18,0,0,0,0,0,0,0,0,47,31,0
64f8120a5c029cd636a7637b44de5005270ca6ca,en,Pitt,PD_CTP,chat_tiers,66,84,0,0,18,0,0,0,0,0,0,0,0,45,31,0
71c53abb734787d3d9735f16001cab8dc0f54fe6,en,Pitt,PD_CTP,chat_tiers,96,111,0,0,18,0,0,0,0,0,0,0,0,47,31,0
fdb246a6cf8fc2e5b098c0b5ede30b203285c163,en,Pitt,PD_CTP,chat_tiers,184,210,0,0,18,0,0,0,0,0,0,0,0,47,31,0
7f7977067179ef9d02ba7dfd7f7fdebad766a2f2,en,Pitt,PD_CTP,chat_tiers,15,19,0,0,18,0,0,0,0,0,0,0,0,45,31,0
c5f0efd236238f789b3890aaac4bada27e82f557,en,Pitt,PD_CTP,chat_tiers,57,81,0,0,18,0,0,0,0,0,0,0,0,46,31,0
cdf7e18d24a5f32cd4979b8abd1c840cbfbfd56c,en,Pitt,PD_CTP,chat_tiers,58,71,0,0,18,0,0,0,0,0,0,0,0,45,31,0
d3e172d0ea78c2ec30c3a19084f24788a09243d4,en,Pitt,PD_CTP,chat_tiers,49,59,0,0,18,0,0,0,0,0,0,0,0,45,31,0
48e405ae2c7bef05c6b1579f4ce03b19c8a549f8,en,Pitt,PD_CTP,chat_tiers,144,175,0,0,18,0,0,0,0,0,0,0,0,47,31,0
5aea101ed00d29e1aa4be52049edd8763623f192,en,Pitt,PD_CTP,chat_tiers,80,95,0,0,18,0,0,0,0,0,0,0,0,45,31,0
aea11329fdeaf4a39126c51fdf24a818013aa9ee,en,Pitt,PD_CTP,chat_tiers,58,67,0,0,18,0,0,0,0,0,0,0,0,46,31,0
dc5ab2f3ce3f6c6cbc579999228e437913254114,en,Pitt,PD_CTP,chat_tiers,80,97,0,0,18,0,0,0,0,0,0,0,0,47,31,0
fb2382c9ef64a047ac63c5613311bb7a5844351e,en,Pitt,PD_CTP,chat_tiers,32,43,0,0,18,0,0,0,0,0,0,0,0,46,31,0
29d3dad64a6125d4dd2c0fb241d423bbe663cf58,en,Pitt,PD_CTP,chat_tiers,165,190,0,0,18,0,0,0,0,0,0,0,0,47,31,0
ad998038f27629c51f6702229f64ab342d31ed0f,en,Pitt,PD_CTP,chat_tiers,132,152,0,0,18,0,0,0,0,0,0,0,0,47,31,0
d347158a04d7c8129740b39a6ec99e6b2526f02d,en,Pitt,PD_CTP,chat_tiers,172,199,0,0,18,0,0,0,0,0,0,0,0,47,31,0
e99af9aaf73d3ee1536465c8582701762f6f76d1,en,Pitt,PD_CTP,chat_tiers,75,91,0,0,18,0,0,0,0,0,0,0,0,46,31,0
70481887295a14b14d5292477441dac7ce48c95b,en,Pitt,PD_CTP,chat_tiers,34,41,0,0,18,0,0,0,0,0,0,0,0,45,31,0
bf85398c0d53e8df9bebdfc4427b705d66ebf967,en,Pitt,PD_CTP,chat_tiers,43,60,0,0,18,0,0,0,0,0,0,0,0,45,31,0
0dcd54ebfd6d543523989efecd6d19d33a76d7bd,en,Pitt,PD_CTP,chat_tiers,38,54,0,0,18,0,0,0,0,0,0,0,0,45,31,0
37b03a9c425da2e08d8bd501c57fc722ede3980e,en,Pitt,PD_CTP,chat_tiers,88,115,0,0,18,0,0,0,0,0,0,0,0,46,31,0
632fecdc66836e60c88fa21184a3dfe41c29e80e,en,Pitt,PD_CTP,chat_tiers,109,132,0,0,18,0,0,0,0,0,0,0,0,45,31,0
94f7c98f26820b4cfd3f1bb5a0406384ed8bc1d2,en,Pitt,PD_CTP,chat_tiers,46,59,0,0,18,0,0,0,0,0,0,0,0,45,31,0
818c44f35799ce008126c4623439f2c476dba69c,en,Pitt,PD_CTP,chat_tiers,65,86,0,0,18,0,0,0,0,0,0,0,0,46,31,0
00e0582f72312bd67f9b0b692d610294788e5776,en,Pitt,PD_CTP,chat_tiers,31,43,0,0,18,0,0,0,0,0,0,0,0,45,31,0
4744aabae468933d1c7a4476810b63866b25fa98,en,Pitt,PD_CTP,chat_tiers,46,63,0,0,18,0,0,0,0,0,0,0,0,45,31,0
4a27c843253384cc954d5c1b341446eddedb792e,en,Pitt,PD_CTP,chat_tiers,40,52,0,0,18,0,0,0,0,0,0,0,0,46,31,0
d9d77e2f7cb05f2f52b1725b75c33221042423bf,en,Pitt,PD_CTP,chat_tiers,56,73,0,0,18,0,0,0,0,0,0,0,0,45,31,0
0b3ae8934de351cdc5b85f570f6883f97b3988fc,en,Pitt,PD_CTP,chat_tiers,67,82,0,0,18,0,0,0,0,0,0,0,0,47,31,0
42773720202fbb18a77f4a65b6df426186553751,en,Pitt,PD_CTP,chat_tiers,195,229,0,0,18,0,0,0,0,0,0,0,0,47,31,0
43bff636510ab9548cac91eb246587cace694ab9,en,Pitt,PD_CTP,chat_tiers,82,102,0,0,18,0,0,0,0,0,0,0,0,47,31,0
4fffd30c0b45d2bc7d129b5d4acdeadea8fc9b2b,en,Pitt,PD_CTP,chat_tiers,136,158,0,0,18,0,0,0,0,0,0,0,0,46,31,0
c71041a372259fb0eedceb81cb6c6d551fc57faf,en,Pitt,PD_CTP,chat_tiers,56,70,0,0,18,0,0,0,0,0,0,0,0,45,31,0
7c78b0813bf095089bfff0efa0955f2946a837ce,en,Pitt,PD_CTP,chat_tiers,114,129,0,0,18,0,0,0,0,0,0,0,0,47,31,0
c5a3cb00aedf60d88eca6ec5eb23085e93f28d89,en,Pitt,PD_CTP,chat_tiers,104,122,0,0,18,0,0,0,0,0,0,0,0,47,31,0
64282d778c0b010f70ac27a52ded4715256d1ee5,en,Pitt,PD_CTP,chat_tiers,50,65,0,0,18,0,0,0,0,0,0,0,0,45,31,0
b8afc90df3c2e4dc6b09adcc84a3bcc334353c24,en,Pitt,PD_CTP,chat_tiers,93,118,0,0,18,0,0,0,0,0,0,0,0,45,31,0
247ee262ab8a863f2337a7f425b877580709c60b,en,Pitt,PD_CTP,chat_tiers,32,50,0,0,18,0,0,0,0,0,0,0,0,45,31,0
a6f4ee2e1c5e7659d5ca289c0f786a8666c86dc7,en,Pitt,PD_CTP,chat_tiers,215,259,0,0,18,0,0,0,0,0,0,0,0,47,31,0
8445041ba5658b9f375b793cf2e1cca232b9f712,en,Pitt,PD_CTP,chat_tiers,278,388,0,0,18,0,0,0,0,0,0,0,0,47,31,0
34445ab1bbf43873748dc257b5119ae819ec4d1f,en,Pitt,PD_CTP,chat_tiers,75,90,0,0,18,0,0,0,0,0,0,0,0,47,31,0
44a91e4b6660b7f0d67350493dba4dd2bbc8180b,en,Pitt,PD_CTP,chat_tiers,72,78,0,0,18,0,0,0,0,0,0,0,0,45,31,0
dae815fcfdf015f3f449060dbfe9e72c87dcf72e,en,Pitt,PD_CTP,chat_tiers,114,131,0,0,18,0,0,0,0,0,0,0,0,46,31,0
464db0c1b14bbd267f7e530af25cd4c472efe089,en,Pitt,PD_CTP,chat_tiers,77,88,0,0,18,0,0,0,0,0,0,0,0,47,31,0
97480792b1f2bd6ae0914cd89c663808eddbf7aa,en,Pitt,PD_CTP,chat_tiers,109,131,0,0,18,0,0,0,0,0,0,0,0,47,31,0
c36e8a69dd5650fa9e6a8481ef4bdded192f62ca,en,Pitt,PD_CTP,chat_tiers,160,206,0,0,18,0,0,0,0,0,0,0,0,46,31,0
3ad347bdb256702754472e6bbfaf8c474a3f724c,en,Pitt,PD_CTP,chat_tiers,183,221,0,0,18,0,0,0,0,0,0,0,0,47,31,0
76c408b5c00bbc3a75bc43f695d925ffdffd2a7c,en,Pitt,PD_CTP,chat_tiers,170,207,0,0,18,0,0,0,0,0,0,0,0,47,31,0
0f263d84145419dec3c7457b644473ad0c0dc2af,en,Pitt,PD_CTP,chat_tiers,81,97,0,0,18,0,0,0,0,0,0,0,0,46,31,0
f674f744b574be4e7237309a70766a7a35224f22,en,Pitt,PD_CTP,chat_tiers,90,109,0,0,18,0,0,0,0,0,0,0,0,47,31,0
603b504c1aa98e02172e7d0265ad2ca252cdb3ff,en,Pitt,PD_CTP,chat_tiers,167,199,0,0,18,0,0,0,0,0,0,0,0,47,31,0
7f2853dcf05c8916681f823cde7691872c6ee69b,en,Pitt,PD_CTP,chat_tiers,68,86,0,0,18,0,0,0,0,0,0,0,0,45,31,0
d161caa4839e402b83051db0105434a7a0c83323,en,Pitt,PD_CTP,chat_tiers,129,158,0,0,18,0,0,0,0,0,0,0,0,47,31,0
e07a8d703f352728c779549e8bb9706e373b2340,en,Pitt,PD_CTP,chat_tiers,106,133,0,0,18,0,0,0,0,0,0,0,0,46,31,0
1bb13a8788820125798c9a76755e08a0a8e1eae3,en,Pitt,PD_CTP,chat_tiers,104,137,0,0,18,0,0,0,0,0,0,0,0,46,31,0
292f6f67c4ec5c2ede9ebbadbd6403967226d629,en,Pitt,PD_CTP,chat_tiers,113,146,0,0,18,0,0,0,0,0,0,0,0,47,31,0
832a4005cc831d86e250f0975f58782674e6da85,en,Pitt,PD_CTP,chat_tiers,62,82,0,0,18,0,0,0,0,0,0,0,0,46,31,0
579ff3069c0d850b7ca66071ae79c6e6bf6fa692,en,Pitt,PD_CTP,chat_tiers,59,74,0,0,18,0,0,0,0,0,0,0,0,47,31,0
ca350f4542347ec6cffec41abb54063e3843b7a0,en,Pitt,PD_CTP,chat_tiers,100,117,0,0,18,0,0,0,0,0,0,0,0,47,31,0
06637173c100d57b58595e369dad0a2f86064fef,en,Pitt,PD_CTP,chat_tiers,52,74,0,0,18,0,0,0,0,0,0,0,0,47,31,0
ac2670ad57873133d925204e394d62d4ebd237a8,en,Pitt,PD_CTP,chat_tiers,91,116,0,0,18,0,0,0,0,0,0,0,0,47,31,0
b99876cce86d81fae948a338cdb0667df36eecb1,en,Pitt,PD_CTP,chat_tiers,128,150,0,0,18,0,0,0,0,0,0,0,0,46,31,0
db6b8da42719c0563d65c63f6c534815e532c7ac,en,Pitt,PD_CTP,chat_tiers,57,73,0,0,18,0,0,0,0,0,0,0,0,46,31,0
33de8971bcaca01b12450cdca8d060b5a4d325bd,en,Pitt,PD_CTP,chat_tiers,107,122,0,0,18,0,0,0,0,0,0,0,0,45,31,0
3aa5ae4439cb00d220ee4e12ce46b8af7555c55b,en,Pitt,PD_CTP,chat_tiers,98,115,0,0,18,0,0,0,0,0,0,0,0,47,31,0
5b367b72a4c605aa7d967b795364557a3576139f,en,Pitt,PD_CTP,chat_tiers,203,241,0,0,18,0,0,0,0,0,0,0,0,46,31,0
dd2a73e033aab6e26e9732863c43202191ce2eff,en,Pitt,PD_CTP,chat_tiers,130,149,0,0,18,0,0,0,0,0,0,0,0,47,31,0
427b7e43c0a2b22b32a8660c924b7b922720ff7b,en,Pitt,PD_CTP,chat_tiers,104,128,0,0,18,0,0,0,0,0,0,0,0,47,31,0
ceb6f4f1833ee63f5915f49b133e4dd65d58fa62,en,Pitt,PD_CTP,chat_tiers,87,108,0,0,18,0,0,0,0,0,0,0,0,46,31,0
1e38ed8009b6db7f303bcabc04e3b5f0309529f0,en,Pitt,PD_CTP,chat_tiers,171,199,0,0,18,0,0,0,0,0,0,0,0,46,31,0
73912c7d19d50226b7e11f9daebf6abe53ce4001,en,Pitt,PD_CTP,chat_tiers,137,158,0,0,18,0,0,0,0,0,0,0,0,47,31,0
22e0c9cef89a97c0b61ea2900b3e735ef3d21a4a,en,Pitt,PD_CTP,chat_tiers,104,132,0,0,18,0,0,0,0,0,0,0,0,46,31,0
4ddda94adf0a61e69c53612a6ec6a43ce4d40dc3,en,Pitt,PD_CTP,chat_tiers,83,108,0,0,18,0,0,0,0,0,0,0,0,47,31,0
7ed2e50fbb025f2f4a89198fa544480b333c3a09,en,Pitt,PD_CTP,chat_tiers,111,139,0,0,18,0,0,0,0,0,0,0,0,47,31,0
553cc2a27c4f5de50c2f1d8aa636577de58318fb,en,Pitt,PD_CTP,chat_tiers,61,77,0,0,18,0,0,0,0,0,0,0,0,46,31,0
cb8fd0f2ade7be5838c8fb7daedb26e4081cb740,en,Pitt,PD_CTP,chat_tiers,62,79,0,0,18,0,0,0,0,0,0,0,0,46,31,0
7d89d444529a92f53ce8ffe886f148dbdbf93d3a,en,Pitt,PD_CTP,chat_tiers,170,198,0,0,18,0,0,0,0,0,0,0,0,47,31,0
b5a914f42ebbfacc4c0bc8b15fbe590342041c32,en,Pitt,PD_CTP,chat_tiers,135,162,0,0,18,0,0,0,0,0,0,0,0,46,31,0
069f7660a9b7c4f00bd435b99f6769f1fec31a70,en,Pitt,PD_CTP,chat_tiers,85,106,0,0,18,0,0,0,0,0,0,0,0,46,31,0
1d2582804c40126a04cf76f6ee61ee826b6b2659,en,Pitt,PD_CTP,chat_tiers,149,172,0,0,18,0,0,0,0,0,0,0,0,46,31,0
