language,significance_rank,feature_name,feature_group,h_statistic,p_value,bonferroni_p,fdr_bh_p,significant_bonferroni,significant_fdr,median_ad,median_hc,mean_ad,mean_hc,direction,tested_features,bonferroni_significant_count,fdr_significant_count
Spanish,63,syn_obj_ratio,syn,2.0812605471140517,0.14911698826296935,1.0,0.16331860619277597,False,False,0.0641025641025641,0.06872933396315539,0.06290875122304765,0.06715612443548295,AD<HC,69,33,50
Spanish,64,syn_determiner_noun_ratio,syn,1.7009696339374942,0.19216121895297356,1.0,0.20717381418367461,False,False,0.7142857142857143,0.7,0.7357307390372346,0.6980813984551496,AD>HC,69,33,50
Spanish,65,len_utterance_count,len,1.558547618299055,0.21187800363302006,1.0,0.2215088219799755,False,False,4.0,4.0,3.759493670886076,4.019736842105263,AD<HC,69,33,50
Spanish,66,syn_utterance_count,syn,1.558547618299055,0.21187800363302006,1.0,0.2215088219799755,False,False,4.0,4.0,3.759493670886076,4.019736842105263,AD<HC,69,33,50
Spanish,67,syn_nsubj_ratio,syn,1.2267682587483277,0.2680364566279835,1.0,0.2760375448855352,False,False,0.0564516129032258,0.0543478260869565,0.05591572367258168,0.053897097596160966,AD>HC,69,33,50
Spanish,68,syn_mean_dependency_length,syn,1.0597702569571827,0.3032675898542223,1.0,0.30772740735207854,False,False,2.91025641025641,2.9597152126892574,2.9618059065391606,3.0117109088990333,AD<HC,69,33,50
Spanish,69,disc_adjacent_utterance_similarity_std,disc,0.4241189345447877,0.5148888987093525,1.0,0.5148888987093525,False,False,0.0505153671848184,0.03820358661977585,0.055506098480679715,0.04776511198197634,AD>HC,69,33,50
Chinese,1,ac_egemaps_f0semitonefrom27_5hz_sma3nz_stddevnorm,ac,106.50266703014609,5.721544769912103e-25,1.0985365958231238e-22,1.0985365958231238e-22,True,True,0.0974318012595176,0.1625696569681167,0.10213513125975923,0.1882953194169263,AD<HC,192,71,130
Chinese,2,ac_egemaps_alpharatiov_sma3nz_amean,ac,101.21907585360873,8.235241313997933e-24,1.5811663322876031e-21,7.905831661438016e-22,True,True,-10.74394941329956,-17.959552764892578,-11.66436274846395,-18.12375235913405,AD>HC,192,71,130
Chinese,3,ac_egemaps_f0semitonefrom27_5hz_sma3nz_meanfallingslope,ac,99.91918035393803,1.5874445820927342e-23,3.0478935976180497e-21,1.0159645325393499e-21,True,True,33.663326263427734,79.41890716552734,39.05672139061822,88.9700619142447,AD<HC,192,71,130
Chinese,4,ac_egemaps_jitterlocal_sma3nz_amean,ac,91.94903110020664,8.893790181594835e-22,1.7076077148662082e-19,4.189222831004296e-20,True,True,0.0184649117290973,0.0283610485494136,0.019147405028343153,0.04135893777346428,AD<HC,192,71,130
Chinese,5,ac_egemaps_logrelf0_h1_a3_sma3nz_amean,ac,91.54479656511967,1.0909434455740356e-21,2.0946114155021482e-19,4.189222831004296e-20,True,True,18.405744552612305,27.995912551879883,20.09465889400906,27.977226959532175,AD<HC,192,71,130
Chinese,6,ac_egemaps_f2bandwidth_sma3nz_stddevnorm,ac,79.61652922601616,4.546063364289375e-19,8.7284416594356e-17,1.4093219389763533e-17,True,True,0.26865658164024353,0.3259564340114593,0.2748839482665062,0.33118693100575786,AD<HC,192,71,130
Chinese,7,ac_mfcc_3_mean,ac,79.37463595265683,5.138152902517954e-19,9.865253572834472e-17,1.4093219389763533e-17,True,True,-15.187311172485352,16.37929344177246,-9.478201833036211,14.995589032611665,AD<HC,192,71,130
Chinese,8,ac_egemaps_slopev500_1500_sma3nz_amean,ac,78.8919534746359,6.560140985382495e-19,1.259547069193439e-16,1.5744338364917986e-17,True,True,-0.01479411451146,-0.0218348708003759,-0.012151537501874034,-0.021797696846092434,AD>HC,192,71,130
Chinese,9,ac_egemaps_mfcc1v_sma3nz_amean,ac,78.51755151184716,7.929061473834816e-19,1.5223798029762847e-16,1.6915331144180943e-17,True,True,25.608409881591797,31.90372657775879,25.315641127692327,32.38992164384073,AD<HC,192,71,130
Chinese,10,ac_egemaps_hammarbergindexv_sma3nz_amean,ac,77.08177150775794,1.6402423228440482e-18,3.1492652598605725e-16,3.1492652598605725e-17,True,True,21.032251358032227,28.500144958496094,21.953757169511583,28.127182870361935,AD<HC,192,71,130
Chinese,11,ac_egemaps_f3bandwidth_sma3nz_stddevnorm,ac,74.92684749767159,4.884820683425639e-18,9.378855712177227e-16,8.526232465615661e-17,True,True,0.3317211717367172,0.4186578691005707,0.33828484813372295,0.4304108922161273,AD<HC,192,71,130
Chinese,12,ac_egemaps_slopeuv500_1500_sma3nz_amean,ac,74.48391830800335,6.113424956365602e-18,1.1737775916221956e-15,9.781479930184964e-17,True,True,0.0056826437357812495,-0.0067725987173616,0.006076253670228918,-0.004283994523693157,AD>HC,192,71,130
Chinese,13,ac_mfcc_2_std,ac,66.63726118267118,3.2635848367645807e-16,6.266082886587994e-14,4.820063758913842e-15,True,True,32.5273551940918,40.31357192993164,32.33404731750488,42.408873800021496,AD<HC,192,71,130
Chinese,14,ac_egemaps_f0semitonefrom27_5hz_sma3nz_meanrisingslope,ac,62.92548444989666,2.146765270837341e-15,4.121789320007695e-13,2.944135228576925e-14,True,True,131.67766571044922,236.1151885986328,152.5999555375841,253.65015907667168,AD<HC,192,71,130
Chinese,15,ac_egemaps_hnrdbacf_sma3nz_amean,ac,59.25043503941481,1.3882964297556309e-14,2.665529145130811e-12,1.7770194300872074e-13,True,True,6.908816337585449,4.559127330780029,6.836086665259467,3.921362178367725,AD>HC,192,71,130
Chinese,16,ac_egemaps_slopev0_500_sma3nz_stddevnorm,ac,57.91226742997344,2.7407259412636912e-14,5.262193807226287e-12,3.2888711295164296e-13,True,True,0.7569172978401184,0.3918250203132629,1.098609981437524,0.20296167623047806,AD>HC,192,71,130
Chinese,17,ac_egemaps_f0semitonefrom27_5hz_sma3nz_percentile20_0,ac,57.70599059497033,3.043744167646021e-14,5.8439888018803606e-12,3.43764047169433e-13,True,True,30.577848434448242,23.56085586547852,29.893790859646266,23.75170235135662,AD>HC,192,71,130
Chinese,18,ac_f0_mean,ac,55.75346100547506,8.215351660302959e-14,1.577347518778168e-11,8.763041770989822e-13,True,True,178.77932043626404,142.216426552628,174.68282742767374,145.58327167090118,AD>HC,192,71,130
Chinese,19,ac_egemaps_f0semitonefrom27_5hz_sma3nz_stddevfallingslope,ac,55.61849201481175,8.799200516265655e-14,1.6894464991230058e-11,8.891823679594768e-13,True,True,42.0997314453125,106.70125579833984,65.97602991527981,148.5642844717301,AD<HC,192,71,130
Chinese,20,ac_egemaps_f0semitonefrom27_5hz_sma3nz_amean,ac,55.4836865898817,9.423784177247933e-14,1.8093665620316033e-11,9.046832810158017e-13,True,True,33.22634696960449,27.10506248474121,32.4120896657308,27.825065043435167,AD>HC,192,71,130
Chinese,21,syn_pronoun_noun_ratio,syn,52.10732834613345,5.25484505237697e-13,1.0089302500563783e-10,4.8044297621732295e-12,True,True,0.2727272727272727,0.125,0.35023443138696486,0.16318508779127658,AD>HC,192,71,130
Chinese,22,ac_egemaps_mfcc2_sma3_amean,ac,51.75385401758331,6.291320905381301e-13,1.20793361383321e-10,5.4906073356055e-12,True,True,-1.548412799835205,8.610475540161133,1.152071832617124,8.21406536849577,AD<HC,192,71,130
Chinese,23,ac_mfcc_5_std,ac,48.02836048070151,4.20098532646621e-12,8.065891826815123e-10,3.5069094899196186e-11,True,True,16.415980339050293,20.36053466796875,15.741221470303005,20.08319423922259,AD<HC,192,71,130
Chinese,24,ac_mfcc_1_mean,ac,46.989490901656154,7.136836043848111e-12,1.3702725204188372e-09,5.7094688350784885e-11,True,True,-310.931396484375,-403.8013305664063,-326.0138741387261,-401.43772994463717,AD>HC,192,71,130
Chinese,25,ac_egemaps_mfcc1_sma3_amean,ac,45.65594175242518,1.409578472174057e-11,2.7063906665741894e-09,1.0825562666296757e-10,True,True,19.844453811645508,27.43616104125977,19.17212308247884,25.941167556231296,AD<HC,192,71,130
Chinese,26,ac_egemaps_mfcc2v_sma3nz_amean,ac,45.330627683500325,1.66426055540093e-11,3.1953802663697855e-09,1.2289924101422252e-10,True,True,-2.8555957078933716,10.19917106628418,1.8030230669511689,10.715142041444778,AD<HC,192,71,130
Chinese,27,lex_mattr_20,lex,45.25195876694216,1.7324717704202075e-11,3.3263457992067984e-09,1.2319799256321474e-10,True,True,0.7818181818181819,0.8360084745762713,0.7610038122873881,0.8316538458093831,AD<HC,192,71,130
Chinese,28,ac_egemaps_f3frequency_sma3nz_amean,ac,45.148149662645665,1.8267822485732264e-11,3.5074219172605947e-09,1.2526506847359266e-10,True,True,2673.5159912109375,2769.375244140625,2697.5194715711805,2774.654934555737,AD<HC,192,71,130
Chinese,29,syn_pronoun_ratio,syn,43.58815805904001,4.052840868777838e-11,7.781454468053449e-09,2.683260161397741e-10,True,True,0.0689655172413793,0.03558763931104355,0.07271342306303347,0.040906482504090964,AD>HC,192,71,130
Chinese,30,ac_egemaps_f0semitonefrom27_5hz_sma3nz_percentile80_0,ac,41.34295645062355,1.2773087988127164e-10,2.4524328937204154e-08,8.174776312401385e-10,True,True,35.842769622802734,31.889406204223636,35.013023948669435,31.352267659125637,AD>HC,192,71,130
Chinese,31,lex_mattr_10,lex,41.126288109197205,1.4270402668659953e-10,2.739917312382711e-08,8.838442943170035e-10,True,True,0.8720000000000001,0.9125541125541126,0.8538457041622571,0.9040900725581734,AD<HC,192,71,130
Chinese,32,ac_egemaps_f0semitonefrom27_5hz_sma3nz_percentile50_0,ac,40.05452418273933,2.4697207455101145e-10,4.74186383137942e-08,1.4818324473060688e-09,True,True,32.920631408691406,28.54173851013184,32.14423864152696,28.24997813666045,AD>HC,192,71,130
Chinese,33,ac_egemaps_shimmerlocaldb_sma3nz_amean,ac,39.8639701038187,2.722797456958358e-10,5.227771117360048e-08,1.5841730658666812e-09,True,True,1.064689815044403,1.1978694200515747,1.0733068194654254,1.2961330194378373,AD<HC,192,71,130
Chinese,34,ac_egemaps_jitterlocal_sma3nz_stddevnorm,ac,39.21948476794114,3.7874163979527e-10,7.271839484069184e-08,2.1387763188438774e-09,True,True,1.3836024403572083,1.682966709136963,1.416996521419949,1.6936618789511533,AD<HC,192,71,130
Chinese,35,lex_content_word_ratio,lex,38.51676773895061,5.428528242763775e-10,1.0422774226106446e-07,2.9779354931732705e-09,True,True,0.5432098765432098,0.6098425877875799,0.5364278864497888,0.609829490416496,AD<HC,192,71,130
Chinese,36,ac_egemaps_f0semitonefrom27_5hz_sma3nz_stddevrisingslope,ac,37.74228401372136,8.073542816356721e-10,1.5501202207404904e-07,4.305889502056918e-09,True,True,207.2661895751953,344.1133728027344,247.74123471577963,364.79992286720085,AD<HC,192,71,130
Chinese,37,ac_egemaps_slopev500_1500_sma3nz_stddevnorm,ac,35.22988709420929,2.9299241680415485e-09,5.625454402639773e-07,1.5203930817945332e-08,True,True,-0.9505221247673035,-0.6672706604003906,1.2610971477296617,-0.8897526169297707,AD<HC,192,71,130
Chinese,38,ac_egemaps_alpharatiouv_sma3nz_amean,ac,33.795517844567144,6.121974803483245e-09,1.175419162268783e-06,3.013895287868675e-08,True,True,-7.156097650527954,-10.673182487487791,-7.454406396547953,-11.337026258013141,AD>HC,192,71,130
Chinese,39,ac_egemaps_alpharatiov_sma3nz_stddevnorm,ac,33.795517844567144,6.121974803483245e-09,1.175419162268783e-06,3.013895287868675e-08,True,True,-0.6000752151012421,-0.435138463973999,-0.5852171235614353,-0.4591251145399625,AD<HC,192,71,130
Chinese,40,ac_mfcc_2_mean,ac,33.16758899566082,8.45481073855372e-09,1.6233236618023142e-06,4.058309154505785e-08,True,True,86.83630752563477,102.14990997314452,85.06033855014377,103.91351377193014,AD<HC,192,71,130
Chinese,41,ac_egemaps_slopeuv0_500_sma3nz_amean,ac,30.497957700084044,3.34218163098333e-08,6.416988731487993e-06,1.5651192028019495e-07,True,True,-0.0030791111057624,0.0265487097203731,-0.0015597185725507651,0.018091904067935916,AD<HC,192,71,130
Chinese,42,ac_egemaps_f3bandwidth_sma3nz_amean,ac,29.213285172312,6.483314339081818e-08,1.244796353103709e-05,2.963800840723117e-07,True,True,965.9675598144531,910.3914794921876,968.842958577474,905.6946775521805,AD>HC,192,71,130
Chinese,43,syn_content_function_ratio,syn,28.48504600007224,9.442497920485863e-08,1.8129596007332858e-05,4.206149185073493e-07,True,True,1.5555555555555556,1.8944444444444444,1.7064348765016741,2.151609630047412,AD<HC,192,71,130
Chinese,44,syn_noun_ratio,syn,28.445150285866475,9.639091882460088e-08,1.8507056414323368e-05,4.206149185073493e-07,True,True,0.2413793103448276,0.28880908248378123,0.25603652994172577,0.3198722359050386,AD<HC,192,71,130
Chinese,45,ac_egemaps_mfcc3_sma3_amean,ac,28.340089506803906,1.0176646393025874e-07,1.953916107460968e-05,4.3420357943577063e-07,True,True,0.48827773332595825,7.731377601623535,3.3151579816308288,8.211356986406727,AD<HC,192,71,130
Chinese,46,syn_open_closed_ratio,syn,28.239862366650463,1.0717447685515473e-07,2.057749955618971e-05,4.473369468736893e-07,True,True,1.4285714285714286,1.7042925278219396,1.539733211129329,1.9267479773746343,AD<HC,192,71,130
Chinese,47,ac_egemaps_shimmerlocaldb_sma3nz_stddevnorm,ac,27.41696994479662,1.6398588941063982e-07,3.148529076684284e-05,6.698998035498477e-07,True,True,0.6287493109703064,0.6837911605834961,0.6375685963365767,0.7092574043060417,AD<HC,192,71,130
Chinese,48,ac_egemaps_mfcc3v_sma3nz_amean,ac,26.49361639292124,2.644104221341363e-07,5.076680104975417e-05,1.0576416885365453e-06,True,True,1.3325003385543823,9.037572860717772,3.8732045711949468,9.202343687785799,AD<HC,192,71,130
Chinese,49,pause_articulation_rate_words_per_speaking_second,pause,26.396624192671286,2.7802597103475086e-07,5.338098643867217e-05,1.0894078865035136e-06,True,True,1.7534208897751495,2.114998938223799,1.7077660700694641,2.1831154338057144,AD<HC,192,71,130
Chinese,50,ac_mfcc_4_std,ac,26.045562143619918,3.3345443679814645e-07,6.402325186524412e-05,1.2804650373048825e-06,True,True,21.42943286895752,23.83370018005371,20.642258803049724,23.897857229507977,AD<HC,192,71,130
Chinese,51,ac_egemaps_mfcc2v_sma3nz_stddevnorm,ac,24.739317113064885,6.563156499205867e-07,0.00012601260478475266,2.4708353879363266e-06,True,True,-1.4678921103477478,0.8927660584449768,0.46250560217433506,0.7392749586212102,AD<HC,192,71,130
Chinese,52,syn_aux_ratio,syn,23.13192541251878,1.5125832404535816e-06,0.00029041598216708765,5.584922733982455e-06,True,True,0.0655737704918032,0.0450789134999661,0.07119571309333148,0.05150735113762587,AD>HC,192,71,130
Chinese,53,ac_mfcc_4_mean,ac,22.814150707649105,1.7844696035236823e-06,0.00034261816387654704,6.4644936580480574e-06,True,True,4.923164129257202,14.84685230255127,8.108792106434702,15.324980092336846,AD<HC,192,71,130
Chinese,54,ac_egemaps_hnrdbacf_sma3nz_stddevnorm,ac,21.747054680933275,3.110670606381312e-06,0.0005972487564252118,1.1060162156022441e-05,True,True,0.4515775889158249,0.5522015690803528,0.46463141673141056,4.774887232786387,AD<HC,192,71,130
Chinese,55,ac_egemaps_slopev0_500_sma3nz_amean,ac,20.47298666484926,6.047881557126964e-06,0.0011611932589683772,2.1112604708515948e-05,True,True,0.0268856436014175,0.0444710850715637,0.023614934509128493,0.03832791840329773,AD<HC,192,71,130
Chinese,56,syn_aux_verb_ratio,syn,19.38126722338464,1.0705200958393325e-05,0.0020553985840115183,3.666978834193875e-05,True,True,0.32287644787644787,0.2272727272727272,0.41424359384267556,0.2784174734040419,AD>HC,192,71,130
Chinese,57,syn_adp_ratio,syn,19.34922473269589,1.0886343414013066e-05,0.0020901779354905088,3.666978834193875e-05,True,True,0.0091743119266055,0.0152680652680652,0.010440049470779063,0.02131630001641853,AD<HC,192,71,130
Chinese,58,len_speech_duration,len,18.80612335707471,1.4470180405944066e-05,0.002778274637941261,4.7901286861056225e-05,True,True,48.768,43.7359375,52.46577286585366,45.48041472457627,AD>HC,192,71,130
Chinese,59,ac_egemaps_logrelf0_h1_a3_sma3nz_stddevnorm,ac,18.56898384788383,1.638651275457571e-05,0.003146210448878536,5.332560082844976e-05,True,True,0.5035419017076492,0.3810261487960815,0.4901049852371216,0.431467320195478,AD>HC,192,71,130
Chinese,60,ac_egemaps_mfcc2_sma3_stddevnorm,ac,18.374647311388344,1.8145638081109814e-05,0.0034839625115730844,5.711413953398499e-05,True,True,-1.749880850315094,1.0047857761383057,-1.5246147559748755,1.8376779839470612,AD<HC,192,71,130
Chinese,61,ac_f0_std,ac,18.374647311388344,1.8145638081109814e-05,0.0034839625115730844,5.711413953398499e-05,True,True,61.44525154920163,68.88414451700484,63.36042316142682,68.53351333662194,AD<HC,192,71,130
Chinese,62,ac_egemaps_f2frequency_sma3nz_stddevnorm,ac,18.0274177059905,2.177462127898981e-05,0.0041807272855660434,6.743108525106521e-05,True,True,0.14473811537027353,0.1574968695640564,0.1449802782800462,0.1616872554246466,AD<HC,192,71,130
Chinese,63,ac_zcr_mean,ac,17.11766509916174,3.5133996688426335e-05,0.006745727364177856,0.00010609628203022984,True,True,0.1212967667244136,0.1008638235238882,0.12227969916112058,0.10338354663419885,AD>HC,192,71,130
Chinese,64,ac_egemaps_f0semitonefrom27_5hz_sma3nz_pctlrange0_2,ac,17.105195483768398,3.5365427343409944e-05,0.00679016204993471,0.00010609628203022984,True,True,5.277242660522461,5.929046630859375,5.119233089023166,7.600565307769016,AD<HC,192,71,130
Chinese,65,ac_egemaps_mfcc1_sma3_stddevnorm,ac,16.25576455621433,5.5340961554622284e-05,0.010625464618487478,0.00016346868643826888,True,True,0.5584723651409149,0.4599999785423279,0.5894552389780681,0.5227842169318033,AD>HC,192,71,130
Chinese,66,syn_nsubj_ratio,syn,15.742470401483072,7.257623725902789e-05,0.013934637553733354,0.00021113087202626293,True,True,0.1126760563380281,0.09913632640905365,0.1160188524200543,0.09930503413346181,AD>HC,192,71,130
Chinese,67,len_syllables_per_second,len,15.031563733302876,0.00010572800151141652,0.020299776290191973,0.00029419965637959383,True,True,1.3166666666666669,1.6529714673927518,1.3509947565800855,1.6373904418441416,AD<HC,192,71,130
Chinese,68,len_tokens_per_second,len,15.031563733302876,0.00010572800151141652,0.020299776290191973,0.00029419965637959383,True,True,1.3166666666666669,1.6529714673927518,1.3509947565800855,1.6373904418441416,AD<HC,192,71,130
Chinese,69,pause_speech_rate_words_per_second,pause,15.031563733302876,0.00010572800151141652,0.020299776290191973,0.00029419965637959383,True,True,1.3166666666666669,1.6529714673927518,1.3509947565800855,1.6373904418441416,AD<HC,192,71,130
Chinese,70,syn_noun_verb_ratio,syn,14.61790200975779,0.00013165790474804547,0.025278317711624733,0.0003611188244517819,True,True,0.9284802043422734,1.0674242424242424,1.1847838438446723,1.6877745768232308,AD<HC,192,71,130
Chinese,71,ac_egemaps_meanunvoicedsegmentlength,ac,13.826050114723103,0.00020053648418033094,0.038503004962623544,0.0005422958445439936,True,True,0.292653352022171,0.231181800365448,0.3362205947438876,0.28899165213256334,AD>HC,192,71,130
Chinese,72,graph_density,graph,13.294226690627665,0.0002662246289694131,0.051115128762127315,0.0007099323439184349,False,True,0.0300751879699248,0.02614244322534405,0.03655726579234722,0.029263126210427773,AD>HC,192,71,130
Chinese,73,ac_egemaps_spectralflux_sma3_amean,ac,12.954733183398048,0.0003191136665598763,0.06126982397949625,0.0008334678378078815,False,True,0.13751041144132614,0.192340075969696,0.13070107915749152,0.2695179503197916,AD<HC,192,71,130
Chinese,74,pause_filled_per_100_words,pause,12.942344804313988,0.0003212323958217877,0.06167661999778323,0.0008334678378078815,False,True,0.0,0.0,0.9861534368659507,0.2665131352269028,AD<HC,192,71,130
Chinese,75,ac_egemaps_f1amplitudelogrelf0_sma3nz_amean,ac,12.889715804538923,0.00033039259686895627,0.0634353785988396,0.0008458050479845281,False,True,-112.6092300415039,-98.36012268066406,-117.58449749416775,-102.61926919548073,AD<HC,192,71,130
Chinese,76,ac_egemaps_mfcc3_sma3_stddevnorm,ac,12.503046411776836,0.00040628896789686957,0.07800748183619896,0.0010264142346868284,False,True,0.8416614532470703,1.3243716955184937,5.914153076542748,3.5590705275535583,AD<HC,192,71,130
Chinese,77,ac_egemaps_loudness_sma3_stddevnorm,ac,11.788736681887258,0.0005959016009231337,0.11441310737724167,0.001485884511392749,False,True,0.7737549841403961,0.8329537510871887,0.7322413629955715,0.8258294896106815,AD<HC,192,71,130
Chinese,78,ac_egemaps_spectralfluxv_sma3nz_amean,ac,11.603171357822816,0.0006583945092447483,0.12641174577499167,0.001620663407371688,False,True,0.2196777388453483,0.2542106509208679,0.19870860593186485,0.3664082866440068,AD<HC,192,71,130
Chinese,79,pause_filled_count,pause,11.528229353815918,0.0006854727127983013,0.13161076085727386,0.00166595899819334,False,True,0.0,0.0,0.8455284552845529,0.3220338983050847,AD<HC,192,71,130
Chinese,80,len_tokens_per_utterance,len,11.286408302736561,0.0007807658347749852,0.14990704027679716,0.0018601949899589186,False,True,29.5,44.0,38.38452855102931,52.88809276946838,AD<HC,192,71,130
Chinese,81,ac_egemaps_f1amplitudelogrelf0_sma3nz_stddevnorm,ac,11.276912242440744,0.0007847697613889188,0.1506757941866724,0.0018601949899589186,False,True,-0.8365960717201233,-0.9395594000816344,-0.8059732933839162,-0.9690726421662231,AD>HC,192,71,130
Chinese,82,ac_egemaps_voicedsegmentspersec,ac,11.206403366582675,0.0008151555649135537,0.1565098684634023,0.001908656932480516,False,True,1.6519272327423096,1.952277660369873,1.736767202615738,2.137203207063438,AD<HC,192,71,130
Chinese,83,ac_egemaps_mfcc4_sma3_amean,ac,10.618696471977955,0.0011194993688905049,0.21494387882697694,0.002589685287072011,False,True,-6.287914037704468,-7.982654094696045,-3.851290697687202,-7.43433287296333,AD>HC,192,71,130
Chinese,84,syn_mean_dependency_length,syn,10.563486856404882,0.001153434134509486,0.22145935382582133,0.002636420878878825,False,True,3.1372549019607843,3.452762923351159,3.301366159939265,3.6000698681550465,AD<HC,192,71,130
Chinese,85,len_utterance_count,len,10.395355620150251,0.0012633266682106706,0.24255872029644876,0.002820450236005218,False,True,3.0,2.0,5.2439024390243905,3.6822033898305087,AD>HC,192,71,130
Chinese,86,syn_utterance_count,syn,10.395355620150251,0.0012633266682106706,0.24255872029644876,0.002820450236005218,False,True,3.0,2.0,5.2439024390243905,3.6822033898305087,AD>HC,192,71,130
Chinese,87,ac_egemaps_mfcc1v_sma3nz_stddevnorm,ac,10.306685749335543,0.0013254911627416457,0.254494303246396,0.0029252218763953564,False,True,0.34388504922389984,0.3084723055362701,0.3493631538417604,0.3230598155983645,AD>HC,192,71,130
Chinese,88,lex_std_token_length,lex,10.238618245023055,0.0013753057118129778,0.26405869666809173,0.0030006670075919516,False,True,0.992198376823566,0.6092906143768109,1.5314255464101236,1.106946510380946,AD>HC,192,71,130
Chinese,89,ac_egemaps_f3frequency_sma3nz_stddevnorm,ac,10.10445716622371,0.0014791115420565006,0.2839894160748481,0.0031908923154477316,False,True,0.09223602712154386,0.0978844761848449,0.09352302956912249,0.10171655791612404,AD<HC,192,71,130
Chinese,90,lex_mean_token_length,lex,9.770926089169613,0.0017729312779706109,0.3404028053703573,0.00378225339300397,False,True,1.6346153846153846,1.4242424242424243,2.0042525648858875,1.7256172852263933,AD>HC,192,71,130
Chinese,91,ac_egemaps_mfcc4v_sma3nz_amean,ac,9.621672459619731,0.001922945384587526,0.369205513840805,0.004057203448800055,False,True,-9.975530624389648,-12.167007446289062,-6.98799309068256,-11.396719462391156,AD>HC,192,71,130
Chinese,92,pause_long_ratio,pause,9.44001191066412,0.002123021156319123,0.4076200620132716,0.0044306528479703434,False,True,0.0909090909090909,0.2307692307692307,0.20678629213173766,0.26474269265219763,AD<HC,192,71,130
Chinese,93,len_mean_utterance_length,len,9.330850628346045,0.0022532773255743454,0.43262924651027435,0.004602438792662493,False,True,35.5,47.16666666666667,44.52104072909146,57.4652689221632,AD<HC,192,71,130
Chinese,94,syn_mean_utterance_length_words,syn,9.330850628346045,0.0022532773255743454,0.43262924651027435,0.004602438792662493,False,True,35.5,47.16666666666667,44.52104072909146,57.4652689221632,AD<HC,192,71,130
Chinese,95,graph_node_count,graph,8.945473866736704,0.0027815792782414366,0.5340632214223558,0.005563158556482873,False,True,49.0,55.0,49.86991869918699,57.21186440677966,AD<HC,192,71,130
Chinese,96,len_type_count,len,8.945473866736704,0.0027815792782414366,0.5340632214223558,0.005563158556482873,False,True,49.0,55.0,49.86991869918699,57.21186440677966,AD<HC,192,71,130
Chinese,97,ac_egemaps_loudness_sma3_percentile20_0,ac,8.825373134328402,0.002970706427358761,0.570375634052882,0.005877540132017446,False,True,0.14291853457689285,0.1131530180573463,0.14432192999455662,0.13527491272644912,AD>HC,192,71,130
Chinese,98,ac_egemaps_f1frequency_sma3nz_stddevnorm,ac,8.807471773552379,0.0029999944423839053,0.5759989329377098,0.005877540132017446,False,True,0.3253754526376724,0.3113545179367065,0.33086138814687727,0.31738170810896366,AD>HC,192,71,130
Chinese,99,ac_egemaps_hammarbergindexv_sma3nz_stddevnorm,ac,8.736048070151469,0.00311979941288671,0.5990014872742483,0.006050520073477256,False,True,0.3523655235767364,0.3201650977134704,0.3497461102075047,0.3247669532672683,AD>HC,192,71,130
Chinese,100,ac_egemaps_mfcc3v_sma3nz_stddevnorm,ac,8.585238192598808,0.003388990563969185,0.6506861882820835,0.006506861882820835,False,True,0.9268364608287811,1.3116778135299685,-19.7666178352303,2.1334246266540604,AD<HC,192,71,130
Chinese,101,disc_repeated_trigram_ratio,disc,8.126169749760034,0.0043630824310772354,0.8377118267668292,0.008294176502641873,False,True,0.0416666666666666,0.02831196581196575,0.06487421490908658,0.039911123239551316,AD>HC,192,71,130
Chinese,102,lex_lemma_type_token_ratio,lex,8.06723137806027,0.0045072933975326525,0.8654003323262693,0.008484316983590876,False,True,0.576271186440678,0.5995169082125604,0.5742825840827912,0.6262594767743767,AD<HC,192,71,130
Chinese,103,ac_egemaps_f2frequency_sma3nz_amean,ac,7.607851155183084,0.005811469828255553,1.0,0.010833031136165691,False,True,1618.0326538085938,1688.113037109375,1644.019635687934,1672.08788941037,AD<HC,192,71,130
Chinese,104,ac_egemaps_f1bandwidth_sma3nz_stddevnorm,ac,7.109114246120953,0.00766929958833593,1.0,0.014158706932312488,False,True,0.16102797538042066,0.1692416220903396,0.16430380907323625,0.1695379134063697,AD<HC,192,71,130
Chinese,105,len_audio_duration,len,6.852667536249906,0.00885090259829111,1.0,0.01618450760830374,False,True,60.0,60.0,72.26554776422765,65.98620815677967,AD<HC,192,71,130
Chinese,106,lex_function_word_ratio,lex,6.708484078662437,0.009595526210042662,1.0,0.017380575776681048,False,True,0.3392857142857143,0.3169580068314245,0.3433832000331498,0.3150632141042897,AD>HC,192,71,130
Chinese,107,ac_mfcc_1_std,ac,6.526783888775299,0.010626191921349245,1.0,0.019067559335505187,False,True,87.37070846557617,88.17676544189453,79.64448839823405,87.42506894543396,AD<HC,192,71,130
Chinese,108,syn_mean_tree_depth,syn,6.301168765740532,0.01206583945052648,1.0,0.02145038124538041,False,True,2.919354838709677,3.1984642007354536,2.9645984714593863,3.3420518779536628,AD<HC,192,71,130
Chinese,109,disc_adjacent_utterance_similarity_std,disc,6.2309688910853795,0.012553503091722009,1.0,0.022112592601932345,False,True,0.07215860859014135,0.012698421925775,0.09368142771867483,0.055207951813117724,AD>HC,192,71,130
Chinese,110,disc_repeated_unigram_ratio,disc,6.101139070646456,0.013509477469488863,1.0,0.02315910423340948,False,True,0.4112903225806452,0.3958067262664964,0.4142162865798511,0.3672613405242402,AD>HC,192,71,130
