language,feature_name,feature_group,t_statistic,p_value,mean_ad,mean_hc,median_ad,median_hc,cohens_d,cohens_d_abs,direction,bonferroni_p,fdr_bh_p,significant_bonferroni,significant_fdr,tested_features,bonferroni_significant_count,fdr_significant_count
Chinese,lex_mattr_20,lex,-6.837803610813768,1.1391058367319786e-10,0.7610038122873881,0.8316538458093831,0.7818181818181819,0.8360084745762713,-0.8013870571651829,0.8013870571651829,AD<HC,2.187083206525399e-08,5.911035693311889e-10,True,True,192,73,128
Chinese,ac_egemaps_spectralfluxv_sma3nz_amean,ac,-6.657147144392839,1.5134214006487948e-10,0.19870860593186485,0.3664082866440068,0.2196777388453483,0.2542106509208679,-0.7045911756227847,0.7045911756227847,AD<HC,2.905769089245686e-08,7.646760761172859e-10,True,True,192,73,128
Chinese,syn_pronoun_ratio,syn,6.670610486401773,2.382083175586194e-10,0.07271342306303347,0.040906482504090964,0.0689655172413793,0.03558763931104355,0.7688415654094685,0.7688415654094685,AD>HC,4.573599697125493e-08,1.1727178710578187e-09,True,True,192,73,128
Chinese,pause_articulation_rate_words_per_speaking_second,pause,-6.29099174460536,9.673743243948465e-10,1.7077660700694641,2.1831154338057144,1.7534208897751495,2.114998938223799,-0.6526897775205973,0.6526897775205973,AD<HC,1.8573587028381053e-07,4.643396757095263e-09,True,True,192,73,128
Chinese,ac_mfcc_4_std,ac,-6.285795774277533,1.568699316505825e-09,20.642258803049724,23.897857229507977,21.42943286895752,23.83370018005371,-0.7451303213872135,0.7451303213872135,AD<HC,3.011902687691184e-07,7.346104116319961e-09,True,True,192,73,128
Chinese,lex_content_word_ratio,lex,-6.303354957214702,1.7068738586135764e-09,0.5364278864497888,0.609829490416496,0.5432098765432098,0.6098425877875799,-0.7226570124935289,0.7226570124935289,AD<HC,3.277197808538067e-07,7.802851925090636e-09,True,True,192,73,128
Chinese,lex_mattr_10,lex,-6.138041553748658,5.200270221909106e-09,0.8538457041622571,0.9040900725581734,0.8720000000000001,0.9125541125541126,-0.7228826152882832,0.7228826152882832,AD<HC,9.984518826065484e-07,2.3219811223408104e-08,True,True,192,73,128
Chinese,ac_egemaps_alpharatiov_sma3nz_stddevnorm,ac,-6.120909633756885,5.902829148940601e-09,-0.5852171235614353,-0.4591251145399625,-0.6000752151012421,-0.435138463973999,-0.7721748898859204,0.7721748898859204,AD<HC,1.1333431965965954e-06,2.5757799922649895e-08,True,True,192,73,128
Chinese,syn_adp_ratio,syn,-5.941948367109639,6.697232401963036e-09,0.010440049470779063,0.02131630001641853,0.0091743119266055,0.0152680652680652,-0.5995582895047776,0.5995582895047776,AD<HC,1.2858686211769029e-06,2.857485824837562e-08,True,True,192,73,128
Chinese,ac_egemaps_mfcc3_sma3_amean,ac,-5.891126832426603,1.499810784009959e-08,3.3151579816308288,8.211356986406727,0.48827773332595825,7.731377601623535,-0.7153861308361351,0.7153861308361351,AD<HC,2.879636705299121e-06,6.260079794128524e-08,True,True,192,73,128
Chinese,syn_pronoun_noun_ratio,syn,5.956567184390928,1.5587167548943246e-08,0.35023443138696486,0.16318508779127658,0.2727272727272727,0.125,0.7159062193347152,0.7159062193347152,AD>HC,2.992736169397103e-06,6.367523764674688e-08,True,True,192,73,128
Chinese,ac_egemaps_spectralfluxuv_sma3nz_amean,ac,-5.7274094116581,3.003269165911384e-08,0.06245254040178321,0.11745203188412,0.057160314172506305,0.0703678950667381,-0.5888751349484377,0.5888751349484377,AD<HC,5.7662767985498574e-06,1.2013076663645537e-07,True,True,192,73,128
Chinese,ac_egemaps_f0semitonefrom27_5hz_sma3nz_stddevrisingslope,ac,-5.732777216148093,3.882083442210102e-08,247.74123471577963,364.79992286720085,207.2661895751953,344.1133728027344,-0.7131992508389554,0.7131992508389554,AD<HC,7.453600209043396e-06,1.5211428998047748e-07,True,True,192,73,128
Chinese,ac_egemaps_mfcc3v_sma3nz_amean,ac,-5.368188134024816,2.1103741898691485e-07,3.8732045711949468,9.202343687785799,1.3325003385543823,9.037572860717772,-0.6533809535221524,0.6533809535221524,AD<HC,4.051918444548765e-05,8.103836889097529e-07,True,True,192,73,128
Chinese,syn_noun_ratio,syn,-5.1626567075576775,4.632975689465111e-07,0.25603652994172577,0.3198722359050386,0.2413793103448276,0.28880908248378123,-0.5615013213023866,0.5615013213023866,AD<HC,8.895313323773013e-05,1.7441790830927478e-06,True,True,192,73,128
Chinese,ac_egemaps_slopeuv0_500_sma3nz_amean,ac,-5.013932179958712,9.420571638784467e-07,-0.0015597185725507651,0.018091904067935916,-0.0030791111057624,0.0265487097203731,-0.5372105905938102,0.5372105905938102,AD<HC,0.00018087497546466177,3.478364912781957e-06,True,True,192,73,128
Chinese,ac_egemaps_voicedsegmentspersec,ac,-4.958663851067357,1.2283359586900627e-06,1.736767202615738,2.137203207063438,1.6519272327423096,1.952277660369873,-0.5569061701041128,0.5569061701041128,AD<HC,0.00023584050406849204,4.449820831480982e-06,True,True,192,73,128
Chinese,ac_mfcc_4_mean,ac,-4.9070709101148315,1.8678917884517392e-06,8.108792106434702,15.324980092336846,4.923164129257202,14.84685230255127,-0.5980312003865844,0.5980312003865844,AD<HC,0.0003586352233827339,6.6413930256061834e-06,True,True,192,73,128
Chinese,ac_egemaps_f1amplitudelogrelf0_sma3nz_stddevnorm,ac,4.7964282035895245,2.6153056595021703e-06,-0.8059732933839162,-0.9690726421662231,-0.8365960717201233,-0.9395594000816344,0.5372337992651917,0.5372337992651917,AD>HC,0.0005021386866244167,9.129794302262122e-06,True,True,192,73,128
Chinese,ac_zcr_mean,ac,4.760476992227024,3.347187660619391e-06,0.12227969916112058,0.10338354663419885,0.1212967667244136,0.1008638235238882,0.5622102130294357,0.5622102130294357,AD>HC,0.0006426600308389231,1.1476071979266484e-05,True,True,192,73,128
Chinese,ac_egemaps_f3frequency_sma3nz_stddevnorm,ac,-4.631533148082948,5.502005077221034e-06,0.09352302956912249,0.10171655791612404,0.09223602712154386,0.0978844761848449,-0.50255230758864,0.50255230758864,AD<HC,0.0010563849748264384,1.8533069733797164e-05,True,True,192,73,128
Chinese,syn_content_function_ratio,syn,-4.429637254281953,1.2700657705872671e-05,1.7064348765016741,2.151609630047412,1.5555555555555556,1.8944444444444444,-0.45812241800780457,0.45812241800780457,AD<HC,0.002438526279527553,4.20435565435785e-05,True,True,192,73,128
Chinese,syn_aux_ratio,syn,4.429246546652437,1.4846370044117395e-05,0.07119571309333148,0.05150735113762587,0.0655737704918032,0.0450789134999661,0.5021881449166047,0.5021881449166047,AD>HC,0.00285050304847054,4.83136109910261e-05,True,True,192,73,128
Chinese,ac_egemaps_slopev0_500_sma3nz_amean,ac,-4.3037543186399825,2.3128617181477314e-05,0.023614934509128493,0.03832791840329773,0.0268856436014175,0.0444710850715637,-0.4622161057707833,0.4622161057707833,AD<HC,0.004440694498843645,7.401157498072741e-05,True,True,192,73,128
Chinese,ac_egemaps_f1amplitudelogrelf0_sma3nz_amean,ac,-4.237075970994367,3.1785107149819116e-05,-117.58449749416775,-102.61926919548073,-112.6092300415039,-98.36012268066406,-0.4939203842807387,0.4939203842807387,AD<HC,0.00610274057276527,0.00010004492742238148,True,True,192,73,128
Chinese,len_speech_duration,len,4.201419613189488,3.6331411877232605e-05,52.46577286585366,45.48041472457627,48.768,43.7359375,0.46185881351890645,0.46185881351890645,AD>HC,0.00697563108042866,0.00011251017871659128,True,True,192,73,128
Chinese,syn_open_closed_ratio,syn,-4.134932826896594,4.470448677120092e-05,1.539733211129329,1.9267479773746343,1.4285714285714286,1.7042925278219396,-0.42834735805742014,0.42834735805742014,AD<HC,0.008583261460070577,0.00013624224539794566,True,True,192,73,128
Chinese,len_syllables_per_second,len,-4.096463667339031,5.4212893936710234e-05,1.3509947565800855,1.6373904418441416,1.3166666666666669,1.6529714673927518,-0.44045824564998937,0.44045824564998937,AD<HC,0.010408875635848365,0.0001577102369067934,True,True,192,73,128
Chinese,len_tokens_per_second,len,-4.096463667339031,5.4212893936710234e-05,1.3509947565800855,1.6373904418441416,1.3166666666666669,1.6529714673927518,-0.44045824564998937,0.44045824564998937,AD<HC,0.010408875635848365,0.0001577102369067934,True,True,192,73,128
Chinese,pause_speech_rate_words_per_second,pause,-4.096463667339031,5.4212893936710234e-05,1.3509947565800855,1.6373904418441416,1.3166666666666669,1.6529714673927518,-0.44045824564998937,0.44045824564998937,AD<HC,0.010408875635848365,0.0001577102369067934,True,True,192,73,128
Chinese,ac_egemaps_loudness_sma3_stddevnorm,ac,-4.09642429208091,5.9260357222490024e-05,0.7322413629955715,0.8258294896106815,0.7737549841403961,0.8329537510871887,-0.49447179358189225,0.49447179358189225,AD<HC,0.011377988586718084,0.00016982072517489677,True,True,192,73,128
Chinese,pause_filled_per_100_words,pause,3.973550049111423,0.00011457070847092397,0.9861534368659507,0.2665131352269028,0.0,0.0,0.4950869593711828,0.4950869593711828,AD>HC,0.0219975760264174,0.00032349376509437354,True,True,192,73,128
Chinese,ac_egemaps_mfcc4_sma3_amean,ac,3.838612427557387,0.00016222799354411428,-3.851290697687202,-7.43433287296333,-6.287914037704468,-7.982654094696045,0.4630677225246524,0.4630677225246524,AD>HC,0.03114777476046994,0.0004514170255140571,True,True,192,73,128
Chinese,syn_aux_verb_ratio,syn,3.8034803437350053,0.00019426075964206488,0.41424359384267556,0.2784174734040419,0.32287644787644787,0.2272727272727272,0.44851258462473015,0.44851258462473015,AD>HC,0.03729806585127646,0.0005328295121610923,True,True,192,73,128
Chinese,lex_lemma_type_token_ratio,lex,-3.7470551173675197,0.00021791228966007016,0.5742825840827912,0.6262594767743767,0.576271186440678,0.5995169082125604,-0.40848130167719887,0.40848130167719887,AD<HC,0.04183915961473347,0.0005892839382356827,True,True,192,73,128
Chinese,syn_nsubj_ratio,syn,3.745662676889017,0.00022846667558476928,0.1160188524200543,0.09930503413346181,0.1126760563380281,0.09913632640905365,0.4234374747389005,0.4234374747389005,AD>HC,0.0438656017122757,0.0006092444682260514,True,True,192,73,128
Chinese,len_tokens_per_utterance,len,-3.716479215704795,0.00023969432770863265,38.38452855102931,52.88809276946838,29.5,44.0,-0.3957508784803725,0.3957508784803725,AD<HC,0.04602131092005747,0.000630428916713116,True,True,192,73,128
Chinese,ac_egemaps_hammarbergindexuv_sma3nz_amean,ac,-3.656506525845906,0.0003043270361978455,17.689739094840156,19.994083710570834,17.372272491455078,19.37401580810547,-0.407425608016935,0.407425608016935,AD<HC,0.058430790949986336,0.0007896052831079235,False,True,192,73,128
Chinese,ac_egemaps_mfcc4v_sma3nz_amean,ac,3.6074122444584886,0.00039691140369858786,-6.98799309068256,-11.396719462391156,-9.975530624389648,-12.167007446289062,0.44933131449567837,0.44933131449567837,AD>HC,0.07620698951012887,0.001016093193468385,False,True,192,73,128
Chinese,graph_node_count,graph,-3.4836244042993103,0.0005708643321324234,49.86991869918699,57.21186440677966,49.0,55.0,-0.37592153785482796,0.37592153785482796,AD<HC,0.10960595176942528,0.0014234539190834453,False,True,192,73,128
Chinese,len_type_count,len,-3.4836244042993103,0.0005708643321324234,49.86991869918699,57.21186440677966,49.0,55.0,-0.37592153785482796,0.37592153785482796,AD<HC,0.10960595176942528,0.0014234539190834453,False,True,192,73,128
Chinese,pause_filled_count,pause,3.5075211988458186,0.0005818071010749698,0.8455284552845529,0.3220338983050847,0.0,0.0,0.4192741016481943,0.4192741016481943,AD>HC,0.11170696340639422,0.0014321405564922335,False,True,192,73,128
Chinese,ac_egemaps_stddevvoicedsegmentlengthsec,ac,-3.4608081875048002,0.0006311378307024391,0.203990644050969,0.23808339467985712,0.2048075571656227,0.2200364023447036,-0.40207813271031123,0.40207813271031123,AD<HC,0.1211784634948683,0.0015339046012008645,False,True,192,73,128
Chinese,ac_f0_std,ac,-3.438319683542069,0.0006858562055996534,63.36042316142682,68.53351333662194,61.44525154920163,68.88414451700484,-0.4019374668798212,0.4019374668798212,AD<HC,0.13168439147513344,0.001646054893439168,False,True,192,73,128
Chinese,disc_repeated_unigram_ratio,disc,3.4156702257280074,0.0007322498842158705,0.4142162865798511,0.3672613405242402,0.4112903225806452,0.3958067262664964,0.3725141894844944,0.3725141894844944,AD>HC,0.14059197776944712,0.0016938792502343035,False,True,192,73,128
Chinese,lex_repetition_rate,lex,3.4156702257280074,0.0007322498842158705,0.4142162865798511,0.3672613405242402,0.4112903225806452,0.3958067262664964,0.3725141894844944,0.3725141894844944,AD>HC,0.14059197776944712,0.0016938792502343035,False,True,192,73,128
Chinese,lex_type_token_ratio,lex,-3.4156702257280074,0.0007322498842158707,0.5857837134201488,0.6327386594757597,0.5887096774193549,0.6041932737335036,-0.3725141894844944,0.3725141894844944,AD<HC,0.14059197776944718,0.0016938792502343035,False,True,192,73,128
Chinese,ac_mfcc_3_std,ac,-3.3518783487509203,0.0009452920784666458,24.71515086491903,27.141581900677277,25.833181381225586,26.4755859375,-0.40366699237345594,0.40366699237345594,AD<HC,0.18149607906559598,0.0021606676079237615,False,True,192,73,128
Chinese,ac_mfcc_1_std,ac,-3.304446858792255,0.001120105155881529,79.64448839823405,87.42506894543396,87.37070846557617,88.17676544189453,-0.40223023568896243,0.40223023568896243,AD<HC,0.21506018992925358,0.0025301198815206303,False,True,192,73,128
Chinese,ac_egemaps_mfcc1_sma3_stddevnorm,ac,3.201125008804239,0.001549104461470235,0.5894552389780681,0.5227842169318033,0.5584723651409149,0.4599999785423279,0.3754174175737068,0.3754174175737068,AD>HC,0.2974280566022851,0.003436243700599902,False,True,192,73,128
Chinese,ac_egemaps_f2bandwidth_sma3nz_amean,ac,3.1975195916818073,0.0015570479268343306,1090.0514580620659,1061.6904248289802,1094.41650390625,1074.0478515625,0.36916238477892777,0.36916238477892777,AD>HC,0.2989532019521915,0.003436243700599902,False,True,192,73,128
Chinese,ac_egemaps_mfcc1v_sma3nz_stddevnorm,ac,3.143272487361768,0.0018645964627387246,0.3493631538417604,0.3230598155983645,0.34388504922389984,0.3084723055362701,0.3634258294929439,0.3634258294929439,AD>HC,0.3580025208458351,0.003944278772258762,False,True,192,73,128
Chinese,len_mean_utterance_length,len,-3.1389704724638743,0.0018674502358117465,44.52104072909146,57.4652689221632,35.5,47.16666666666667,-0.3378163375604863,0.3378163375604863,AD<HC,0.35855044527585533,0.003944278772258762,False,True,192,73,128
Chinese,syn_mean_utterance_length_words,syn,-3.1389704724638743,0.0018674502358117465,44.52104072909146,57.4652689221632,35.5,47.16666666666667,-0.3378163375604863,0.3378163375604863,AD<HC,0.35855044527585533,0.003944278772258762,False,True,192,73,128
Chinese,syn_subordination_ratio,syn,-3.1358362711832366,0.001869423793101809,7.6250094949368385,10.549877287872349,5.666666666666667,8.5,-0.3296194259964709,0.3296194259964709,AD<HC,0.35892936827554733,0.003944278772258762,False,True,192,73,128
Chinese,disc_repeated_trigram_ratio,disc,3.1096090095693323,0.0022145733927721894,0.06487421490908658,0.039911123239551316,0.0416666666666666,0.02831196581196575,0.37372883216103486,0.37372883216103486,AD>HC,0.4251980914122604,0.004621718384915874,False,True,192,73,128
Chinese,disc_repeated_bigram_ratio,disc,3.0194830579704193,0.002906267090720848,0.1483868470365055,0.11460509188714256,0.123076923076923,0.1132653061224489,0.3566323810477601,0.3566323810477601,AD>HC,0.5580032814184028,0.006000035284068847,False,True,192,73,128
Chinese,disc_adjacent_utterance_similarity_std,disc,2.9587006446211594,0.003603230177170374,0.09368142771867483,0.055207951813117724,0.07215860859014135,0.012698421925775,0.416110233082109,0.416110233082109,AD>HC,0.6918201940167118,0.007359789298050126,False,True,192,73,128
Chinese,lex_std_token_length,lex,2.908859122236403,0.004070071617711566,1.5314255464101236,1.106946510380946,0.992198376823566,0.6092906143768109,0.34053132234782874,0.34053132234782874,AD>HC,0.7814537506006206,0.008225828953690744,False,True,192,73,128
Chinese,ac_egemaps_logrelf0_h1_a3_sma3nz_stddevnorm,ac,2.8766351986228464,0.004387134986154807,0.4901049852371216,0.431467320195478,0.5035419017076492,0.3810261487960815,0.34069974725328545,0.34069974725328545,AD>HC,0.8423299173417229,0.008774269972309614,False,True,192,73,128
Chinese,lex_function_word_ratio,lex,2.8695380175465175,0.004535871223542762,0.3433832000331498,0.3150632141042897,0.3392857142857143,0.3169580068314245,0.3292469410991312,0.3292469410991312,AD>HC,0.8708872749202103,0.008978219329074333,False,True,192,73,128
Chinese,ac_egemaps_mfcc2_sma3_stddevnorm,ac,-2.8483291779905384,0.004757857489950666,-1.5246147559748755,1.8376779839470612,-1.749880850315094,1.0047857761383057,-0.29496486916077613,0.29496486916077613,AD<HC,0.9135086380705278,0.009321516715005387,False,True,192,73,128
Chinese,graph_edge_count,graph,-2.7469018107130028,0.006378862863338,73.65853658536585,83.61440677966101,69.0,78.5,-0.2943135114449554,0.2943135114449554,AD<HC,1.0,0.012371127977382787,False,True,192,73,128
Chinese,ac_egemaps_f2frequency_sma3nz_amean,ac,-2.744378245640948,0.006609383147934991,1644.019635687934,1672.08788941037,1618.0326538085938,1688.113037109375,-0.33639598752271677,0.33639598752271677,AD<HC,1.0,0.012435427462751891,False,True,192,73,128
Chinese,lex_mean_token_length,lex,2.7457251180744784,0.006654277113791106,2.0042525648858875,1.7256172852263933,1.6346153846153846,1.4242424242424243,0.3236711678038493,0.3236711678038493,AD>HC,1.0,0.012435427462751891,False,True,192,73,128
Chinese,disc_adjacent_utterance_similarity_mean,disc,2.7494912413845314,0.006735856542323764,0.14060108675382055,0.0975524318702796,0.12516953190817837,0.0834094114395393,0.38767645659919525,0.38767645659919525,AD>HC,1.0,0.012435427462751891,False,True,192,73,128
Chinese,disc_local_coherence,disc,2.7494912413845314,0.006735856542323764,0.14060108675382055,0.0975524318702796,0.12516953190817837,0.0834094114395393,0.38767645659919525,0.38767645659919525,AD>HC,1.0,0.012435427462751891,False,True,192,73,128
Chinese,disc_semantic_drift,disc,-2.7494912413845225,0.006735856542323941,0.8593989132461796,0.9024475681297204,0.8748304680918216,0.9165905885604606,-0.387676456599194,0.387676456599194,AD<HC,1.0,0.012435427462751891,False,True,192,73,128
Chinese,len_utterance_count,len,2.712709459408173,0.00722230514362093,5.2439024390243905,3.6822033898305087,3.0,2.0,0.3101426643125056,0.3101426643125056,AD>HC,1.0,0.0130819112035398,False,True,192,73,128
Chinese,syn_utterance_count,syn,2.712709459408173,0.00722230514362093,5.2439024390243905,3.6822033898305087,3.0,2.0,0.3101426643125056,0.3101426643125056,AD>HC,1.0,0.0130819112035398,False,True,192,73,128
Chinese,ac_egemaps_hammarbergindexv_sma3nz_stddevnorm,ac,2.68809359824701,0.0077409187724373635,0.3497461102075047,0.3247669532672683,0.3523655235767364,0.3201650977134704,0.3240999333332353,0.3240999333332353,AD>HC,1.0,0.0138902467692334,False,True,192,73,128
Chinese,graph_density,graph,2.6893640941359913,0.007961405766275393,0.03655726579234722,0.029263126210427773,0.0300751879699248,0.02614244322534405,0.32738816247614444,0.32738816247614444,AD>HC,1.0,0.014153610251156254,False,True,192,73,128
Chinese,ac_egemaps_f1bandwidth_sma3nz_amean,ac,2.646339431849461,0.008600341458115163,1363.5123562282986,1347.9175424148787,1364.37353515625,1365.447265625,0.2989922627538034,0.2989922627538034,AD>HC,1.0,0.015051244858559019,False,True,192,73,128
Chinese,ac_egemaps_f2amplitudelogrelf0_sma3nz_amean,ac,-2.6493524098979946,0.008623109033549438,-116.93278995090061,-107.74755754992736,-111.63472747802734,-102.44112396240234,-0.31559683780804587,0.31559683780804587,AD<HC,1.0,0.015051244858559019,False,True,192,73,128
Chinese,syn_mean_dependency_length,syn,-2.6027733462156757,0.009816289433369032,3.301366159939265,3.6000698681550465,3.1372549019607843,3.452762923351159,-0.29042770186884126,0.29042770186884126,AD<HC,1.0,0.01697952766853022,False,True,192,73,128
Chinese,ac_egemaps_f3amplitudelogrelf0_sma3nz_amean,ac,-2.574680024174723,0.010665730114829372,-119.69831186930338,-111.18312082243203,-115.16184616088867,-105.56253814697266,-0.30737862426553314,0.30737862426553314,AD<HC,1.0,0.018284108768278923,False,True,192,73,128
Chinese,lex_hapax_ratio,lex,-2.5271572582818145,0.01199903941150497,0.42368327448177484,0.46401148372434753,0.423728813559322,0.4285714285714285,-0.26936227472930835,0.26936227472930835,AD<HC,1.0,0.020387748380610214,False,True,192,73,128
Chinese,syn_determiner_noun_ratio,syn,2.5081651625459624,0.012967960039821827,0.18697785072199166,0.14751274193616698,0.1818181818181818,0.13188405797101443,0.2920951488682058,0.2920951488682058,AD>HC,1.0,0.021840774803910445,False,True,192,73,128
Chinese,ac_egemaps_f1frequency_sma3nz_stddevnorm,ac,2.489328197226285,0.013416302543214687,0.33086138814687727,0.31738170810896366,0.3253754526376724,0.3113545179367065,0.2866629408917507,0.2866629408917507,AD>HC,1.0,0.022399392072149738,False,True,192,73,128
Chinese,syn_propn_ratio,syn,-2.4535245848707783,0.01469047985679341,0.01447719193922512,0.02205960898740097,0.0,0.00921678559293235,-0.26051245607467693,0.26051245607467693,AD<HC,1.0,0.024315277004347716,False,True,192,73,128
Chinese,disc_mean_pairwise_utt_similarity,disc,2.4227732795166155,0.016693369954705883,0.12821420429121907,0.09276634102806879,0.10796513771304414,0.082902502167825,0.3431903065710116,0.3431903065710116,AD>HC,1.0,0.0273942481307994,False,True,192,73,128
Chinese,ac_egemaps_f1bandwidth_sma3nz_stddevnorm,ac,-2.348999961784796,0.019685823918838774,0.16430380907323625,0.1695379134063697,0.16102797538042066,0.1692416220903396,-0.28096066432422534,0.28096066432422534,AD<HC,1.0,0.03203117112217834,False,True,192,73,128
Chinese,ac_egemaps_meanunvoicedsegmentlength,ac,2.33606446414799,0.020253554461704043,0.3362205947438876,0.28899165213256334,0.292653352022171,0.231181800365448,0.27053135474941875,0.27053135474941875,AD>HC,1.0,0.03267800383737123,False,True,192,73,128
Chinese,syn_clause_density,syn,-2.275036973513322,0.023636434101964744,11.544587291241676,14.439005189474342,8.666666666666666,12.0,-0.24578305384138474,0.24578305384138474,AD<HC,1.0,0.03781829456314359,False,True,192,73,128
Chinese,syn_obl_ratio,syn,-2.2219650682615493,0.027057209280681237,0.01269001779161188,0.01648767534525498,0.0094339622641509,0.0130724538619275,-0.23985916454338407,0.23985916454338407,AD<HC,1.0,0.04293375356934543,False,True,192,73,128
Chinese,pause_short_count,pause,2.2075821312649775,0.028368480059508466,7.723577235772358,5.8940677966101696,5.0,4.0,0.2532939294299599,0.2532939294299599,AD>HC,1.0,0.04464547681496414,False,True,192,73,128
Chinese,ac_egemaps_logrelf0_h1_h2_sma3nz_amean,ac,-2.20510686782974,0.028804282822449595,4.030614195225967,5.3225985873601775,2.3218284845352173,5.468133449554443,-0.28079087845433315,0.28079087845433315,AD<HC,1.0,0.04471129864722884,False,True,192,73,128
Chinese,syn_max_dependency_length,syn,-2.195628407383722,0.02887604704300196,35.63414634146341,42.809322033898304,27.0,31.5,-0.23485461945482816,0.23485461945482816,AD<HC,1.0,0.04471129864722884,False,True,192,73,128
Chinese,len_syllable_count,len,-2.170543262624361,0.030712316423413058,87.72357723577235,96.99152542372882,82.0,91.5,-0.230190786950619,0.230190786950619,AD<HC,1.0,0.046799720264248466,False,True,192,73,128
Chinese,len_token_count,len,-2.170543262624361,0.030712316423413058,87.72357723577235,96.99152542372882,82.0,91.5,-0.230190786950619,0.230190786950619,AD<HC,1.0,0.046799720264248466,False,True,192,73,128
Chinese,syn_noun_verb_ratio,syn,-2.151603831002871,0.0322521165151579,1.1847838438446723,1.6877745768232308,0.9284802043422734,1.0674242424242424,-0.2332356587113481,0.2332356587113481,AD<HC,1.0,0.0487591052827584,False,True,192,73,128
Chinese,ac_egemaps_slopev0_500_sma3nz_stddevnorm,ac,2.1553745306486043,0.03257861420953954,1.098609981437524,0.20296167623047806,0.7569172978401184,0.3918250203132629,0.27538909325796257,0.27538909325796257,AD>HC,1.0,0.04886792131430931,False,True,192,73,128
Chinese,syn_mean_tree_depth,syn,-2.1223542522364554,0.0345327067595938,2.9645984714593863,3.3420518779536628,2.919354838709677,3.1984642007354536,-0.22065942015954051,0.22065942015954051,AD<HC,1.0,0.05139751703753496,False,False,192,73,128
Chinese,syn_obj_ratio,syn,-2.028003398087782,0.043644796181618234,0.070326755775097,0.07937574534863669,0.0652173913043478,0.07915622389306595,-0.22602976307536457,0.22602976307536457,AD<HC,1.0,0.06446000666823616,False,False,192,73,128
Chinese,disc_immediate_repetition_count,disc,-2.0100981049777724,0.04525742661067832,0.5853658536585366,1.0296610169491525,0.0,0.0,-0.19370523830801276,0.19370523830801276,AD<HC,1.0,0.06633149549045982,False,False,192,73,128
Chinese,pause_long_ratio,pause,-1.996463901309977,0.0476460537392154,0.20678629213173766,0.26474269265219763,0.0909090909090909,0.2307692307692307,-0.2697484676821475,0.2697484676821475,AD<HC,1.0,0.06930335089340421,False,False,192,73,128
Chinese,syn_std_dependency_length,syn,-1.9620732511748213,0.050895611306389414,5.065711686273955,5.717222982613027,4.440996394908674,5.06680429074418,-0.21891482569958826,0.21891482569958826,AD<HC,1.0,0.07347336369042683,False,False,192,73,128
Chinese,graph_average_degree,graph,1.8887779440379675,0.059956141327412976,2.9236035900063286,2.8413309430936136,2.9130434782608696,2.870574162679426,0.20534623992306023,0.20534623992306023,AD>HC,1.0,0.08590730697659173,False,False,192,73,128
Chinese,ac_egemaps_loudness_sma3_meanfallingslope,ac,-1.8239391455369482,0.06931606531893351,3.586692229244444,4.080639039550848,3.817880392074585,3.547189474105835,-0.2111769093510664,0.2111769093510664,AD<HC,1.0,0.09858284845359433,False,False,192,73,128
Chinese,pause_to_speech_ratio,pause,-1.6237025703326982,0.10532647465101524,0.3689901884682277,0.4855144697929243,0.2904335856847901,0.34404359637994714,-0.16186821829815726,0.16186821829815726,AD<HC,1.0,0.14802732604468713,False,False,192,73,128
Chinese,lex_honore,lex,-1.622378327848109,0.10562366493813613,1670.7765720542438,1816.2551106478293,1642.0868208424818,1582.372871610861,-0.16361274306536663,0.16361274306536663,AD<HC,1.0,0.14802732604468713,False,False,192,73,128
Chinese,lex_brunet,lex,1.5856699461064518,0.1140045764865812,10.307349540044374,10.06062505519299,10.134845337219025,10.115105254850967,0.1740939313999808,0.1740939313999808,AD>HC,1.0,0.1586150629378521,False,False,192,73,128
Chinese,ac_rms_std,ac,1.5523988483406415,0.12253443663326623,0.024853440932929478,0.021903022521393166,0.0279955063015222,0.0185848455876112,0.19956878272376694,0.19956878272376694,AD>HC,1.0,0.16925620024163393,False,False,192,73,128
Chinese,syn_max_tree_depth,syn,-1.539486864551068,0.12466592082323946,6.739837398373984,7.326271186440678,6.0,7.0,-0.16233649715956364,0.16233649715956364,AD<HC,1.0,0.1709704057004427,False,False,192,73,128
Chinese,ac_egemaps_f2amplitudelogrelf0_sma3nz_stddevnorm,ac,1.5001380559124282,0.1350078162566954,-0.7740500430266063,-0.8148913189249846,-0.8139016032218933,-0.8230418562889099,0.18039292901859152,0.18039292901859152,AD>HC,1.0,0.183840430647415,False,False,192,73,128
Chinese,ac_egemaps_meanvoicedsegmentlengthsec,ac,1.4440484299173044,0.15057088431039442,0.2685523298879465,0.25044290035666517,0.2886694073677063,0.2327218949794769,0.18354303593335178,0.18354303593335178,AD>HC,1.0,0.20358880132109666,False,False,192,73,128
Chinese,syn_adj_ratio,syn,-1.4160469053261313,0.15792426014899857,0.015781756450089657,0.01861244787004008,0.0123456790123456,0.0147058823529411,-0.15523159600480646,0.15523159600480646,AD<HC,1.0,0.2120381674727813,False,False,192,73,128
Chinese,ac_egemaps_mfcc4_sma3_stddevnorm,ac,1.3859610472086332,0.16725864836276835,0.08721115589141845,-8.208523590618105,-1.4103719592094421,-1.1994792222976685,0.13880591782299018,0.13880591782299018,AD>HC,1.0,0.2230115311503578,False,False,192,73,128
